GIP_GXP,TRADING_DATE,TRADING_PERIOD,PRICE
OTA2201,29/06/07,42,68.4
OTA2201,29/06/07,43,67.99
OTA2201,29/06/07,44,68.01
OTA2201,29/06/07,45,68.89
OTA2201,29/06/07,46,68.19
OTA2201,29/06/07,47,68.61
OTA2201,29/06/07,48,68.53
OTA2201,30/06/07,1,65.99
OTA2201,30/06/07,2,64.68
OTA2201,30/06/07,3,69.19
OTA2201,30/06/07,4,69.84
OTA2201,30/06/07,5,69.86
OTA2201,30/06/07,6,65.82
OTA2201,30/06/07,7,70.49
OTA2201,30/06/07,8,66.69
OTA2201,30/06/07,9,65.9
OTA2201,30/06/07,10,64.67
OTA2201,30/06/07,11,55.75
OTA2201,30/06/07,12,55.77
OTA2201,30/06/07,13,61.03
OTA2201,30/06/07,14,66.3
OTA2201,30/06/07,15,63.5
OTA2201,30/06/07,16,58.93
OTA2201,30/06/07,17,67.46
OTA2201,30/06/07,18,67.48
OTA2201,30/06/07,19,75.44
OTA2201,30/06/07,20,77.99
OTA2201,30/06/07,21,72.04
OTA2201,30/06/07,22,71.93
OTA2201,30/06/07,23,72.38
OTA2201,30/06/07,24,72.81
OTA2201,30/06/07,25,75.24
OTA2201,30/06/07,26,73.26
OTA2201,30/06/07,27,72.5
OTA2201,30/06/07,28,69.55
OTA2201,30/06/07,29,67.41
OTA2201,30/06/07,30,55.19
OTA2201,30/06/07,31,47.86
OTA2201,30/06/07,32,46.74
OTA2201,30/06/07,33,45.05
OTA2201,30/06/07,34,45.15
OTA2201,30/06/07,35,56.96
OTA2201,30/06/07,36,68.46
OTA2201,30/06/07,37,59.27
OTA2201,30/06/07,38,57.1
OTA2201,30/06/07,39,45.02
OTA2201,30/06/07,40,51.96
OTA2201,30/06/07,41,64.17
OTA2201,30/06/07,42,61.97
OTA2201,30/06/07,43,59.78
OTA2201,30/06/07,44,60.37
OTA2201,30/06/07,45,61.04
OTA2201,30/06/07,46,66.11
OTA2201,30/06/07,47,66.46
OTA2201,30/06/07,48,64.82
OTA2201,1/07/07,1,55.02
OTA2201,1/07/07,2,50.24
OTA2201,1/07/07,3,50.46
OTA2201,1/07/07,4,47.32
OTA2201,1/07/07,5,45.02
OTA2201,1/07/07,6,35.05
OTA2201,1/07/07,7,8.68
OTA2201,1/07/07,8,4.11
OTA2201,1/07/07,9,0.41
OTA2201,1/07/07,10,0.4
OTA2201,1/07/07,11,0.4
OTA2201,1/07/07,12,0.44
OTA2201,1/07/07,13,1.02
OTA2201,1/07/07,14,9.54
OTA2201,1/07/07,15,10.23
OTA2201,1/07/07,16,40.77
OTA2201,1/07/07,17,40.34
OTA2201,1/07/07,18,42.96
OTA2201,1/07/07,19,46.26
OTA2201,1/07/07,20,47.37
OTA2201,1/07/07,21,59.26
OTA2201,1/07/07,22,59.61
OTA2201,1/07/07,23,62.1
OTA2201,1/07/07,24,66.11
OTA2201,1/07/07,25,67.28
OTA2201,1/07/07,26,72.36
OTA2201,1/07/07,27,72.11
OTA2201,1/07/07,28,71.88
OTA2201,1/07/07,29,67.26
OTA2201,1/07/07,30,67.26
OTA2201,1/07/07,31,66.56
OTA2201,1/07/07,32,67.24
OTA2201,1/07/07,33,70.16
OTA2201,1/07/07,34,70.6
OTA2201,1/07/07,35,75.81
OTA2201,1/07/07,36,76.76
OTA2201,1/07/07,37,79.24
OTA2201,1/07/07,38,67.95
OTA2201,1/07/07,39,57.06
OTA2201,1/07/07,40,56.95
OTA2201,1/07/07,41,67.33
OTA2201,1/07/07,42,67.07
OTA2201,1/07/07,43,55.81
OTA2201,1/07/07,44,49.56
OTA2201,1/07/07,45,52.51
OTA2201,1/07/07,46,42.74
OTA2201,1/07/07,47,39.64
OTA2201,1/07/07,48,35.01
OTA2201,2/07/07,1,34.94
OTA2201,2/07/07,2,34.17
OTA2201,2/07/07,3,10.25
OTA2201,2/07/07,4,9.26
OTA2201,2/07/07,5,8.7
OTA2201,2/07/07,6,7.97
OTA2201,2/07/07,7,9.94
OTA2201,2/07/07,8,5
OTA2201,2/07/07,9,0.03
OTA2201,2/07/07,10,0.04
OTA2201,2/07/07,11,0.04
OTA2201,2/07/07,12,3.07
OTA2201,2/07/07,13,42.06
OTA2201,2/07/07,14,42.57
OTA2201,2/07/07,15,45.55
OTA2201,2/07/07,16,53.61
OTA2201,2/07/07,17,57.49
OTA2201,2/07/07,18,70.18
OTA2201,2/07/07,19,71.28
OTA2201,2/07/07,20,64.78
OTA2201,2/07/07,21,67.97
OTA2201,2/07/07,22,67.53
OTA2201,2/07/07,23,67.53
OTA2201,2/07/07,24,67.53
OTA2201,2/07/07,25,67.73
OTA2201,2/07/07,26,64.55
OTA2201,2/07/07,27,67.66
OTA2201,2/07/07,28,70.01
OTA2201,2/07/07,29,70.01
OTA2201,2/07/07,30,70.62
OTA2201,2/07/07,31,70.81
OTA2201,2/07/07,32,69.8
OTA2201,2/07/07,33,69.47
OTA2201,2/07/07,34,69.65
OTA2201,2/07/07,35,67.96
OTA2201,2/07/07,36,73.92
OTA2201,2/07/07,37,73.64
OTA2201,2/07/07,38,73.75
OTA2201,2/07/07,39,68.28
OTA2201,2/07/07,40,57.21
OTA2201,2/07/07,41,67.87
OTA2201,2/07/07,42,58.45
OTA2201,2/07/07,43,51.86
OTA2201,2/07/07,44,50.95
OTA2201,2/07/07,45,65.36
OTA2201,2/07/07,46,60.95
OTA2201,2/07/07,47,49.66
OTA2201,2/07/07,48,45.02
OTA2201,3/07/07,1,40.02
OTA2201,3/07/07,2,40.02
OTA2201,3/07/07,3,41.24
OTA2201,3/07/07,4,35.01
OTA2201,3/07/07,5,26.42
OTA2201,3/07/07,6,26.41
OTA2201,3/07/07,7,9.34
OTA2201,3/07/07,8,0.54
OTA2201,3/07/07,9,0.54
OTA2201,3/07/07,10,0.54
OTA2201,3/07/07,11,35
OTA2201,3/07/07,12,36.41
OTA2201,3/07/07,13,42.93
OTA2201,3/07/07,14,48.57
OTA2201,3/07/07,15,55.78
OTA2201,3/07/07,16,56.26
OTA2201,3/07/07,17,66.57
OTA2201,3/07/07,18,55.38
OTA2201,3/07/07,19,65.41
OTA2201,3/07/07,20,65.39
OTA2201,3/07/07,21,67.93
OTA2201,3/07/07,22,68.66
OTA2201,3/07/07,23,61.57
OTA2201,3/07/07,24,58.5
OTA2201,3/07/07,25,62.34
OTA2201,3/07/07,26,61.24
OTA2201,3/07/07,27,53.46
OTA2201,3/07/07,28,53.13
OTA2201,3/07/07,29,53.21
OTA2201,3/07/07,30,46.65
OTA2201,3/07/07,31,47.23
OTA2201,3/07/07,32,48.02
OTA2201,3/07/07,33,46.07
OTA2201,3/07/07,34,54.01
OTA2201,3/07/07,35,56.66
OTA2201,3/07/07,36,58.94
OTA2201,3/07/07,37,68.59
OTA2201,3/07/07,38,62.87
OTA2201,3/07/07,39,60.57
OTA2201,3/07/07,40,61.71
OTA2201,3/07/07,41,58.1
OTA2201,3/07/07,42,57.04
OTA2201,3/07/07,43,56.52
OTA2201,3/07/07,44,56.08
OTA2201,3/07/07,45,46.13
OTA2201,3/07/07,46,45.02
OTA2201,3/07/07,47,47.81
OTA2201,3/07/07,48,46.82
OTA2201,4/07/07,1,58.09
OTA2201,4/07/07,2,59.02
OTA2201,4/07/07,3,57.03
OTA2201,4/07/07,4,56.32
OTA2201,4/07/07,5,56.85
OTA2201,4/07/07,6,55.83
OTA2201,4/07/07,7,55.21
OTA2201,4/07/07,8,54.65
OTA2201,4/07/07,9,56.74
OTA2201,4/07/07,10,58.63
OTA2201,4/07/07,11,58.98
OTA2201,4/07/07,12,59.04
OTA2201,4/07/07,13,65.48
OTA2201,4/07/07,14,66.92
OTA2201,4/07/07,15,66.3
OTA2201,4/07/07,16,66.39
OTA2201,4/07/07,17,70.76
OTA2201,4/07/07,18,66.51
OTA2201,4/07/07,19,58.64
OTA2201,4/07/07,20,57.38
OTA2201,4/07/07,21,56.26
OTA2201,4/07/07,22,73.51
OTA2201,4/07/07,23,72.29
OTA2201,4/07/07,24,69.08
OTA2201,4/07/07,25,67.77
OTA2201,4/07/07,26,68.7
OTA2201,4/07/07,27,68.98
OTA2201,4/07/07,28,68.85
OTA2201,4/07/07,29,68.74
OTA2201,4/07/07,30,67.61
OTA2201,4/07/07,31,67.73
OTA2201,4/07/07,32,68.25
OTA2201,4/07/07,33,71.41
OTA2201,4/07/07,34,69.01
OTA2201,4/07/07,35,72.14
OTA2201,4/07/07,36,70.64
OTA2201,4/07/07,37,73.37
OTA2201,4/07/07,38,71.71
OTA2201,4/07/07,39,68.79
OTA2201,4/07/07,40,67.24
OTA2201,4/07/07,41,70.85
OTA2201,4/07/07,42,65.82
OTA2201,4/07/07,43,69
OTA2201,4/07/07,44,68.96
OTA2201,4/07/07,45,57.43
OTA2201,4/07/07,46,51.49
OTA2201,4/07/07,47,47.11
OTA2201,4/07/07,48,47.18
OTA2201,5/07/07,1,58.36
OTA2201,5/07/07,2,57
OTA2201,5/07/07,3,57.19
OTA2201,5/07/07,4,57.53
OTA2201,5/07/07,5,55.02
OTA2201,5/07/07,6,55.57
OTA2201,5/07/07,7,55.56
OTA2201,5/07/07,8,53.29
OTA2201,5/07/07,9,54.44
OTA2201,5/07/07,10,54.73
OTA2201,5/07/07,11,53.84
OTA2201,5/07/07,12,58.12
OTA2201,5/07/07,13,57.42
OTA2201,5/07/07,14,56.59
OTA2201,5/07/07,15,47.74
OTA2201,5/07/07,16,55.66
OTA2201,5/07/07,17,61.9
OTA2201,5/07/07,18,60.62
OTA2201,5/07/07,19,60.62
OTA2201,5/07/07,20,60.81
OTA2201,5/07/07,21,67.14
OTA2201,5/07/07,22,67.49
OTA2201,5/07/07,23,68.17
OTA2201,5/07/07,24,66.76
OTA2201,5/07/07,25,62.25
OTA2201,5/07/07,26,61.05
OTA2201,5/07/07,27,60.66
OTA2201,5/07/07,28,60.33
OTA2201,5/07/07,29,61.13
OTA2201,5/07/07,30,59.57
OTA2201,5/07/07,31,61.41
OTA2201,5/07/07,32,63.19
OTA2201,5/07/07,33,61.54
OTA2201,5/07/07,34,62
OTA2201,5/07/07,35,61.94
OTA2201,5/07/07,36,65.44
OTA2201,5/07/07,37,63.69
OTA2201,5/07/07,38,62.4
OTA2201,5/07/07,39,61.89
OTA2201,5/07/07,40,58.83
OTA2201,5/07/07,41,66.55
OTA2201,5/07/07,42,64.23
OTA2201,5/07/07,43,63.46
OTA2201,5/07/07,44,63.83
OTA2201,5/07/07,45,63.35
OTA2201,5/07/07,46,61.93
OTA2201,5/07/07,47,62.13
OTA2201,5/07/07,48,60.88
OTA2201,6/07/07,1,59.63
OTA2201,6/07/07,2,59.34
OTA2201,6/07/07,3,58.5
OTA2201,6/07/07,4,56.01
OTA2201,6/07/07,5,55.02
OTA2201,6/07/07,6,53.42
OTA2201,6/07/07,7,50.5
OTA2201,6/07/07,8,50.39
OTA2201,6/07/07,9,49.61
OTA2201,6/07/07,10,48.69
OTA2201,6/07/07,11,55.02
OTA2201,6/07/07,12,56.11
OTA2201,6/07/07,13,59.29
OTA2201,6/07/07,14,59.37
OTA2201,6/07/07,15,62.37
OTA2201,6/07/07,16,62.88
OTA2201,6/07/07,17,63.4
OTA2201,6/07/07,18,68.03
OTA2201,6/07/07,19,68.46
OTA2201,6/07/07,20,68.49
OTA2201,6/07/07,21,67.52
OTA2201,6/07/07,22,69.17
OTA2201,6/07/07,23,69.28
OTA2201,6/07/07,24,69.31
OTA2201,6/07/07,25,73.09
OTA2201,6/07/07,26,75.54
OTA2201,6/07/07,27,83.38
OTA2201,6/07/07,28,83.84
OTA2201,6/07/07,29,79.85
OTA2201,6/07/07,30,72.97
OTA2201,6/07/07,31,90.96
OTA2201,6/07/07,32,88.94
OTA2201,6/07/07,33,88.6
OTA2201,6/07/07,34,88.89
OTA2201,6/07/07,35,76.92
OTA2201,6/07/07,36,65.95
OTA2201,6/07/07,37,60.64
OTA2201,6/07/07,38,60.64
OTA2201,6/07/07,39,59.46
OTA2201,6/07/07,40,59.29
OTA2201,6/07/07,41,46.29
OTA2201,6/07/07,42,48.48
OTA2201,6/07/07,43,48.77
OTA2201,6/07/07,44,46.86
OTA2201,6/07/07,45,49.63
OTA2201,6/07/07,46,47.4
OTA2201,6/07/07,47,62.97
OTA2201,6/07/07,48,56.34
OTA2201,7/07/07,1,56.35
OTA2201,7/07/07,2,56.11
OTA2201,7/07/07,3,56.08
OTA2201,7/07/07,4,55.02
OTA2201,7/07/07,5,51.23
OTA2201,7/07/07,6,49.86
OTA2201,7/07/07,7,46.34
OTA2201,7/07/07,8,46.34
OTA2201,7/07/07,9,47.2
OTA2201,7/07/07,10,47.19
OTA2201,7/07/07,11,47.49
OTA2201,7/07/07,12,51.11
OTA2201,7/07/07,13,55.02
OTA2201,7/07/07,14,57.85
OTA2201,7/07/07,15,58.04
OTA2201,7/07/07,16,58.3
OTA2201,7/07/07,17,62.06
OTA2201,7/07/07,18,63.25
OTA2201,7/07/07,19,63.61
OTA2201,7/07/07,20,67.44
OTA2201,7/07/07,21,68.16
OTA2201,7/07/07,22,68.16
OTA2201,7/07/07,23,68.88
OTA2201,7/07/07,24,67.16
OTA2201,7/07/07,25,64.9
OTA2201,7/07/07,26,64.34
OTA2201,7/07/07,27,63.45
OTA2201,7/07/07,28,63.24
OTA2201,7/07/07,29,63.88
OTA2201,7/07/07,30,63.95
OTA2201,7/07/07,31,58.11
OTA2201,7/07/07,32,58.24
OTA2201,7/07/07,33,57.39
OTA2201,7/07/07,34,59.47
OTA2201,7/07/07,35,60.68
OTA2201,7/07/07,36,67.93
OTA2201,7/07/07,37,67.96
OTA2201,7/07/07,38,65.82
OTA2201,7/07/07,39,63.57
OTA2201,7/07/07,40,67.28
OTA2201,7/07/07,41,65.34
OTA2201,7/07/07,42,77.84
OTA2201,7/07/07,43,73.82
OTA2201,7/07/07,44,64.06
OTA2201,7/07/07,45,59.17
OTA2201,7/07/07,46,59.14
OTA2201,7/07/07,47,62.94
OTA2201,7/07/07,48,59.05
OTA2201,8/07/07,1,58.33
OTA2201,8/07/07,2,58.22
OTA2201,8/07/07,3,58.57
OTA2201,8/07/07,4,56.98
OTA2201,8/07/07,5,54.63
OTA2201,8/07/07,6,53.94
OTA2201,8/07/07,7,53.01
OTA2201,8/07/07,8,52.39
OTA2201,8/07/07,9,52.04
OTA2201,8/07/07,10,51.48
OTA2201,8/07/07,11,54.12
OTA2201,8/07/07,12,54.95
OTA2201,8/07/07,13,55.02
OTA2201,8/07/07,14,55.33
OTA2201,8/07/07,15,57.71
OTA2201,8/07/07,16,58.07
OTA2201,8/07/07,17,58.12
OTA2201,8/07/07,18,62.93
OTA2201,8/07/07,19,59.92
OTA2201,8/07/07,20,60.76
OTA2201,8/07/07,21,59.42
OTA2201,8/07/07,22,59.28
OTA2201,8/07/07,23,59.41
OTA2201,8/07/07,24,58.06
OTA2201,8/07/07,25,59.32
OTA2201,8/07/07,26,57.9
OTA2201,8/07/07,27,59.04
OTA2201,8/07/07,28,56.69
OTA2201,8/07/07,29,53.83
OTA2201,8/07/07,30,51.66
OTA2201,8/07/07,31,50.83
OTA2201,8/07/07,32,56.7
OTA2201,8/07/07,33,57.77
OTA2201,8/07/07,34,57.26
OTA2201,8/07/07,35,61.76
OTA2201,8/07/07,36,78.19
OTA2201,8/07/07,37,78.36
OTA2201,8/07/07,38,76.66
OTA2201,8/07/07,39,78.23
OTA2201,8/07/07,40,78.27
OTA2201,8/07/07,41,78.44
OTA2201,8/07/07,42,77.95
OTA2201,8/07/07,43,76.89
OTA2201,8/07/07,44,74.01
OTA2201,8/07/07,45,70.89
OTA2201,8/07/07,46,61.29
OTA2201,8/07/07,47,66.23
OTA2201,8/07/07,48,63.31
OTA2201,9/07/07,1,65.92
OTA2201,9/07/07,2,65.81
OTA2201,9/07/07,3,67.03
OTA2201,9/07/07,4,58.88
OTA2201,9/07/07,5,60.83
OTA2201,9/07/07,6,56.36
OTA2201,9/07/07,7,56.36
OTA2201,9/07/07,8,55.86
OTA2201,9/07/07,9,55.92
OTA2201,9/07/07,10,55.89
OTA2201,9/07/07,11,56.22
OTA2201,9/07/07,12,55.56
OTA2201,9/07/07,13,57.36
OTA2201,9/07/07,14,64.52
OTA2201,9/07/07,15,66.59
OTA2201,9/07/07,16,67.83
OTA2201,9/07/07,17,89.17
OTA2201,9/07/07,18,91.79
OTA2201,9/07/07,19,94.68
OTA2201,9/07/07,20,91.12
OTA2201,9/07/07,21,94.88
OTA2201,9/07/07,22,154.77
OTA2201,9/07/07,23,149.24
OTA2201,9/07/07,24,144.77
OTA2201,9/07/07,25,138.59
OTA2201,9/07/07,26,86.59
OTA2201,9/07/07,27,85.69
OTA2201,9/07/07,28,73.18
OTA2201,9/07/07,29,71.07
OTA2201,9/07/07,30,71.03
OTA2201,9/07/07,31,72.27
OTA2201,9/07/07,32,71.39
OTA2201,9/07/07,33,70.8
OTA2201,9/07/07,34,79.44
OTA2201,9/07/07,35,82.14
OTA2201,9/07/07,36,82.7
OTA2201,9/07/07,37,82.67
OTA2201,9/07/07,38,82.25
OTA2201,9/07/07,39,72.3
OTA2201,9/07/07,40,72.57
OTA2201,9/07/07,41,70.29
OTA2201,9/07/07,42,68.21
OTA2201,9/07/07,43,67.44
OTA2201,9/07/07,44,64.89
OTA2201,9/07/07,45,60.07
OTA2201,9/07/07,46,57.22
OTA2201,9/07/07,47,55.6
OTA2201,9/07/07,48,54.1
OTA2201,10/07/07,1,56.41
OTA2201,10/07/07,2,56.19
OTA2201,10/07/07,3,55.48
OTA2201,10/07/07,4,55.35
OTA2201,10/07/07,5,55.06
OTA2201,10/07/07,6,55.02
OTA2201,10/07/07,7,55.02
OTA2201,10/07/07,8,55.02
OTA2201,10/07/07,9,54.41
OTA2201,10/07/07,10,54.29
OTA2201,10/07/07,11,54.47
OTA2201,10/07/07,12,55.16
OTA2201,10/07/07,13,57.1
OTA2201,10/07/07,14,58.1
OTA2201,10/07/07,15,58.96
OTA2201,10/07/07,16,62.65
OTA2201,10/07/07,17,68.71
OTA2201,10/07/07,18,88.38
OTA2201,10/07/07,19,90.38
OTA2201,10/07/07,20,93.46
OTA2201,10/07/07,21,98.05
OTA2201,10/07/07,22,100.45
OTA2201,10/07/07,23,99.65
OTA2201,10/07/07,24,98.62
OTA2201,10/07/07,25,104.2
OTA2201,10/07/07,26,104.15
OTA2201,10/07/07,27,104.12
OTA2201,10/07/07,28,98.11
OTA2201,10/07/07,29,96.89
OTA2201,10/07/07,30,101.45
OTA2201,10/07/07,31,99.75
OTA2201,10/07/07,32,100.96
OTA2201,10/07/07,33,71.98
OTA2201,10/07/07,34,104.33
OTA2201,10/07/07,35,100.49
OTA2201,10/07/07,36,84.63
OTA2201,10/07/07,37,65.91
OTA2201,10/07/07,38,58.64
OTA2201,10/07/07,39,57.31
OTA2201,10/07/07,40,55.48
OTA2201,10/07/07,41,47.08
OTA2201,10/07/07,42,58.2
OTA2201,10/07/07,43,58.24
OTA2201,10/07/07,44,58.91
OTA2201,10/07/07,45,57.52
OTA2201,10/07/07,46,50.23
OTA2201,10/07/07,47,46.23
OTA2201,10/07/07,48,45.02
OTA2201,11/07/07,1,50.26
OTA2201,11/07/07,2,52.57
OTA2201,11/07/07,3,53.86
OTA2201,11/07/07,4,52.51
OTA2201,11/07/07,5,49.8
OTA2201,11/07/07,6,53.18
OTA2201,11/07/07,7,47.34
OTA2201,11/07/07,8,53.41
OTA2201,11/07/07,9,53.11
OTA2201,11/07/07,10,53.46
OTA2201,11/07/07,11,54.61
OTA2201,11/07/07,12,51.22
OTA2201,11/07/07,13,44.49
OTA2201,11/07/07,14,54.88
OTA2201,11/07/07,15,56.71
OTA2201,11/07/07,16,57.87
OTA2201,11/07/07,17,56.71
OTA2201,11/07/07,18,58.25
OTA2201,11/07/07,19,69.57
OTA2201,11/07/07,20,68.15
OTA2201,11/07/07,21,72.54
OTA2201,11/07/07,22,72.49
OTA2201,11/07/07,23,73.23
OTA2201,11/07/07,24,72.49
OTA2201,11/07/07,25,84.42
OTA2201,11/07/07,26,83.15
OTA2201,11/07/07,27,82.73
OTA2201,11/07/07,28,85.14
OTA2201,11/07/07,29,81.61
OTA2201,11/07/07,30,81.89
OTA2201,11/07/07,31,81.08
OTA2201,11/07/07,32,78.84
OTA2201,11/07/07,33,78.5
OTA2201,11/07/07,34,76.42
OTA2201,11/07/07,35,78.41
OTA2201,11/07/07,36,72.16
OTA2201,11/07/07,37,65.95
OTA2201,11/07/07,38,64.85
OTA2201,11/07/07,39,64.81
OTA2201,11/07/07,40,64.31
OTA2201,11/07/07,41,65.36
OTA2201,11/07/07,42,65.85
OTA2201,11/07/07,43,66.56
OTA2201,11/07/07,44,67.65
OTA2201,11/07/07,45,61.68
OTA2201,11/07/07,46,58.72
OTA2201,11/07/07,47,58.32
OTA2201,11/07/07,48,58.41
OTA2201,12/07/07,1,56.89
OTA2201,12/07/07,2,56.88
OTA2201,12/07/07,3,56.95
OTA2201,12/07/07,4,57.06
OTA2201,12/07/07,5,58.66
OTA2201,12/07/07,6,62.46
OTA2201,12/07/07,7,63.06
OTA2201,12/07/07,8,58.04
OTA2201,12/07/07,9,56.24
OTA2201,12/07/07,10,58.53
OTA2201,12/07/07,11,57.94
OTA2201,12/07/07,12,58.89
OTA2201,12/07/07,13,60.52
OTA2201,12/07/07,14,63.78
OTA2201,12/07/07,15,59.03
OTA2201,12/07/07,16,59.27
OTA2201,12/07/07,17,59.99
OTA2201,12/07/07,18,68.03
OTA2201,12/07/07,19,75.54
OTA2201,12/07/07,20,75.53
OTA2201,12/07/07,21,86.99
OTA2201,12/07/07,22,87.24
OTA2201,12/07/07,23,86.65
OTA2201,12/07/07,24,84.83
OTA2201,12/07/07,25,69.7
OTA2201,12/07/07,26,69.2
OTA2201,12/07/07,27,67.8
OTA2201,12/07/07,28,68.93
OTA2201,12/07/07,29,70.5
OTA2201,12/07/07,30,70.3
OTA2201,12/07/07,31,76.09
OTA2201,12/07/07,32,76.9
OTA2201,12/07/07,33,75.88
OTA2201,12/07/07,34,68.84
OTA2201,12/07/07,35,69.67
OTA2201,12/07/07,36,75.09
OTA2201,12/07/07,37,77.41
OTA2201,12/07/07,38,81.76
OTA2201,12/07/07,39,73.53
OTA2201,12/07/07,40,72.02
OTA2201,12/07/07,41,68.47
OTA2201,12/07/07,42,81.11
OTA2201,12/07/07,43,79.9
OTA2201,12/07/07,44,87.63
OTA2201,12/07/07,45,87.48
OTA2201,12/07/07,46,88.11
OTA2201,12/07/07,47,87.43
OTA2201,12/07/07,48,82.47
OTA2201,13/07/07,1,66.32
OTA2201,13/07/07,2,64.66
OTA2201,13/07/07,3,62.83
OTA2201,13/07/07,4,70.03
OTA2201,13/07/07,5,69.12
OTA2201,13/07/07,6,68.73
OTA2201,13/07/07,7,68.09
OTA2201,13/07/07,8,67.93
OTA2201,13/07/07,9,70.83
OTA2201,13/07/07,10,69.28
OTA2201,13/07/07,11,69.01
OTA2201,13/07/07,12,67.94
OTA2201,13/07/07,13,58.42
OTA2201,13/07/07,14,69.74
OTA2201,13/07/07,15,69.03
OTA2201,13/07/07,16,74.23
OTA2201,13/07/07,17,83.77
OTA2201,13/07/07,18,83.76
OTA2201,13/07/07,19,83.76
OTA2201,13/07/07,20,81.86
OTA2201,13/07/07,21,76.6
OTA2201,13/07/07,22,70.93
OTA2201,13/07/07,23,73.49
OTA2201,13/07/07,24,77.54
OTA2201,13/07/07,25,68.83
OTA2201,13/07/07,26,70.16
OTA2201,13/07/07,27,69.76
OTA2201,13/07/07,28,67.78
OTA2201,13/07/07,29,62.68
OTA2201,13/07/07,30,57.42
OTA2201,13/07/07,31,57.42
OTA2201,13/07/07,32,58.36
OTA2201,13/07/07,33,59.05
OTA2201,13/07/07,34,57.84
OTA2201,13/07/07,35,59.07
OTA2201,13/07/07,36,60
OTA2201,13/07/07,37,62.03
OTA2201,13/07/07,38,68.48
OTA2201,13/07/07,39,70.58
OTA2201,13/07/07,40,72.07
OTA2201,13/07/07,41,70.48
OTA2201,13/07/07,42,69.54
OTA2201,13/07/07,43,66.55
OTA2201,13/07/07,44,74.54
OTA2201,13/07/07,45,67.47
OTA2201,13/07/07,46,69.63
OTA2201,13/07/07,47,86.07
OTA2201,13/07/07,48,78.54
OTA2201,14/07/07,1,85.83
OTA2201,14/07/07,2,75.04
OTA2201,14/07/07,3,73.73
OTA2201,14/07/07,4,65.72
OTA2201,14/07/07,5,72.13
OTA2201,14/07/07,6,70.43
OTA2201,14/07/07,7,74.01
OTA2201,14/07/07,8,72.52
OTA2201,14/07/07,9,71.78
OTA2201,14/07/07,10,70.59
OTA2201,14/07/07,11,65.98
OTA2201,14/07/07,12,67.09
OTA2201,14/07/07,13,66
OTA2201,14/07/07,14,65.86
OTA2201,14/07/07,15,59.73
OTA2201,14/07/07,16,79.49
OTA2201,14/07/07,17,82.03
OTA2201,14/07/07,18,85.64
OTA2201,14/07/07,19,88.32
OTA2201,14/07/07,20,88.42
OTA2201,14/07/07,21,88.51
OTA2201,14/07/07,22,86.81
OTA2201,14/07/07,23,86.1
OTA2201,14/07/07,24,84.96
OTA2201,14/07/07,25,81.91
OTA2201,14/07/07,26,74.6
OTA2201,14/07/07,27,74.29
OTA2201,14/07/07,28,72.34
OTA2201,14/07/07,29,70.44
OTA2201,14/07/07,30,69.57
OTA2201,14/07/07,31,69.49
OTA2201,14/07/07,32,69.46
OTA2201,14/07/07,33,69.36
OTA2201,14/07/07,34,67.51
OTA2201,14/07/07,35,70.88
OTA2201,14/07/07,36,82.21
OTA2201,14/07/07,37,85.5
OTA2201,14/07/07,38,77.81
OTA2201,14/07/07,39,76.72
OTA2201,14/07/07,40,76.6
OTA2201,14/07/07,41,73.44
OTA2201,14/07/07,42,72.37
OTA2201,14/07/07,43,69.88
OTA2201,14/07/07,44,75.25
OTA2201,14/07/07,45,68.15
OTA2201,14/07/07,46,64.94
OTA2201,14/07/07,47,74.05
OTA2201,14/07/07,48,69.74
OTA2201,15/07/07,1,67.2
OTA2201,15/07/07,2,59.17
OTA2201,15/07/07,3,55.11
OTA2201,15/07/07,4,55.11
OTA2201,15/07/07,5,50.31
OTA2201,15/07/07,6,51.25
OTA2201,15/07/07,7,56.08
OTA2201,15/07/07,8,55.74
OTA2201,15/07/07,9,52.08
OTA2201,15/07/07,10,53.7
OTA2201,15/07/07,11,55.18
OTA2201,15/07/07,12,66.81
OTA2201,15/07/07,13,55.64
OTA2201,15/07/07,14,51.22
OTA2201,15/07/07,15,54.56
OTA2201,15/07/07,16,56.42
OTA2201,15/07/07,17,58.01
OTA2201,15/07/07,18,60.38
OTA2201,15/07/07,19,66
OTA2201,15/07/07,20,66.78
OTA2201,15/07/07,21,70.05
OTA2201,15/07/07,22,69.54
OTA2201,15/07/07,23,70.04
OTA2201,15/07/07,24,71.26
OTA2201,15/07/07,25,62.71
OTA2201,15/07/07,26,61.23
OTA2201,15/07/07,27,69.97
OTA2201,15/07/07,28,65.05
OTA2201,15/07/07,29,62.49
OTA2201,15/07/07,30,61.73
OTA2201,15/07/07,31,67.32
OTA2201,15/07/07,32,67.08
OTA2201,15/07/07,33,69.84
OTA2201,15/07/07,34,70.97
OTA2201,15/07/07,35,78.22
OTA2201,15/07/07,36,84.14
OTA2201,15/07/07,37,83.56
OTA2201,15/07/07,38,83.06
OTA2201,15/07/07,39,83.03
OTA2201,15/07/07,40,81.17
OTA2201,15/07/07,41,78.58
OTA2201,15/07/07,42,73.87
OTA2201,15/07/07,43,76.15
OTA2201,15/07/07,44,69.26
OTA2201,15/07/07,45,57.15
OTA2201,15/07/07,46,51.37
OTA2201,15/07/07,47,56.63
OTA2201,15/07/07,48,53.51
OTA2201,16/07/07,1,51.62
